,uarch,chip type,launch date,processor number,cache,bus speed,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp,turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
100,merom,server,Q3'07,X7350,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,2.93 GHz,0,0,0,0,0,130 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
101,merom,server,Q3'07,L7345,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,1.86 GHz,0,0,0,0,0,50 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
102,merom,server,Q3'07,E7340,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,2.4 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
103,merom,server,Q3'07,E7330,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,2.4 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
104,merom,server,Q3'07,E7320,4 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,2.13 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
105,merom,server,Q3'07,E7310,4 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,4,4,1.6 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
106,merom,server,Q3'07,E7220,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,2,2,2.93 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
107,merom,server,Q3'07,E7210,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65 nm,2,2,2.4 GHz,0,0,0,0,0,80 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
108,penryn,server,Q3'08,X7460,16 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,6,6,2.66 GHz,0,0,0,0,0,130 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2837.00
109,penryn,server,Q3'08,L7455,12 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,6,6,2.13 GHz,0,0,0,0,0,65 W,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
110,penryn,server,Q3'08,L7445,12 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.13 GHz,0,0,0,0,0,50 W,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
111,penryn,server,Q3'08,E7450,12 MB L3,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,6,6,2.4 GHz,0,0,0,0,0,90 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2391.00
112,penryn,server,Q3'08,E7440,16 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.4 GHz,0,0,0,0,0,90 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2059.00
113,penryn,server,Q3'08,E7430,12 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.13 GHz,0,0,0,0,0,90 W,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
114,penryn,server,Q3'08,E7420,8 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.13 GHz,0,0,0,0,0,90 W,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1223.00
115,penryn,mobile,Q1'09,T4200,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
116,penryn,mobile,2009,T4300,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.1 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
117,penryn,mobile,Q1'10,T4500,1 MB,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.3 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
118,penryn,mobile,Q4'09,T4400,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
119,penryn,mobile,Q1'11,925,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,2.3 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,penryn,mobile,Q1'09,900,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,2.2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,penryn,mobile,Q3'08,722,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.2 GHz,0,0,0,0,0,5.5 W,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,161.00
122,penryn,mobile,Q3'08,723,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.2 GHz,0,0,0,0,0,10 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.00
123,penryn,mobile,Q3'09,743,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.3 GHz,0,0,0,0,0,10 W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,penryn,mobile,Q3'09,SU2300,1 MB,800 MHz FSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.2 GHz,0,0,0,0,0,10 W,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
125,penryn,mobile,Q3'08,T3100,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.9 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.00
126,penryn,mobile,Q1'10,T3300,1 MB,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,penryn,mobile,Q3'10,T3500,1 MB,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.1 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,penryn,mobile,Q1'11,763,1 MB L2,800 MHz FSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.4 GHz,0,0,0,0,0,10 W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,penryn,mobile,Q1'09,P7450,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.13 GHz,0,0,0,0,0,25 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
130,penryn,mobile,Q4'08,P7370,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
131,penryn,mobile,Q3'08,P7350,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2 GHz,0,0,0,0,0,25 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
132,penryn,mobile,Q3'09,P7550,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,See Ordering Info,0,0,0,1,0,0,0,0,0,1,0,0
133,penryn,mobile,Q3'09,P7570,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
134,penryn,mobile,Q3'08,P8400,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,205
135,penryn,mobile,Q3'08,P8600,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.4 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,211.00
136,penryn,mobile,Q4'08,P8700,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.53 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
137,penryn,mobile,Q2'09,P8800,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.66 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,253.00
138,penryn,mobile,Q3'08,P9500,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.53 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,364.00
139,penryn,mobile,Q4'08,P9600,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.66 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
140,penryn,mobile,Q2'09,P9700,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.8 GHz,0,0,0,0,0,28 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
141,penryn,mobile,Q3'08,SL9300,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.6 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
142,penryn,mobile,Q3'08,SL9380,6 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.8 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
143,penryn,mobile,Q3'08,SL9400,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.86 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
144,penryn,mobile,Q1'09,SL9600,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.13 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
145,penryn,mobile,Q3'08,SP9300,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
146,penryn,mobile,Q3'08,SP9400,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.4 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
147,penryn,mobile,Q1'09,SP9600,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.53 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
148,penryn,mobile,Q3'08,SU9300,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.2 GHz,0,0,0,0,0,10 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,245.00
149,penryn,mobile,Q3'08,SU9400,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.4 GHz,0,0,0,0,0,10 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
150,penryn,mobile,Q1'09,SU9600,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.6 GHz,0,0,0,0,0,10 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
151,penryn,mobile,Q1'09,T6400,2 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
152,penryn,mobile,Q2'09,T6500,2 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.1 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
153,penryn,mobile,Q1'09,T6600,2 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.2 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
154,penryn,mobile,Q3'09,T6670,2 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.2 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
155,penryn,mobile,Q1'08,T8300,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.4 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
156,penryn,mobile,Q1'08,T8100,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.1 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
157,penryn,mobile,Q4'08,T9800,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.93 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
158,penryn,mobile,Q3'08,T9600,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.8 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
159,penryn,mobile,Q4'08,T9550,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.66 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
160,penryn,mobile,Q1'08,T9500,6 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.6 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
161,penryn,mobile,Q3'08,T9400,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.53 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,290.5
162,penryn,mobile,Q1'08,T9300,6 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.5 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
163,penryn,mobile,Q2'09,T9900,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,3.06 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
164,penryn,mobile,Q3'08,QX9300,12 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.53 GHz,0,0,0,0,0,45 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
165,penryn,mobile,Q1'08,X9000,6 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.8 GHz,0,0,0,0,0,44 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
166,penryn,mobile,Q3'08,X9100,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,3.06 GHz,0,0,0,0,0,44 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
167,penryn,mobile,Q1'09,Q9000,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2 GHz,0,0,0,0,0,45 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,364.00
168,penryn,mobile,Q3'08,Q9100,12 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.26 GHz,0,0,0,0,0,45 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
169,penryn,mobile,Q3'08,SU3300,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.2 GHz,0,0,0,0,0,5.5 W,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
170,penryn,mobile,Q2'09,SU3500,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.4 GHz,0,0,0,0,0,5.5 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
171,penryn,mobile,Q2'09,SU3500,3 MB,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.3 GHz,0,0,0,0,0,5.5 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
172,penryn,embedded,Q3'08,722,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.2 GHz,0,0,0,0,0,5.5 W,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,161.00
173,penryn,embedded,Q3'08,723,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,1,1,1.2 GHz,0,0,0,0,0,10 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.00
174,penryn,embedded,Q3'08,T3100,1 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.9 GHz,0,0,0,0,0,35 W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.00
175,penryn,embedded,Q3'08,P8400,3 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,205
176,penryn,embedded,Q3'08,SL9380,6 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.8 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
177,penryn,embedded,Q3'08,SL9400,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.86 GHz,0,0,0,0,0,17 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
178,penryn,embedded,Q3'08,SP9300,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.26 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,247.00
179,penryn,embedded,Q3'08,SU9300,3 MB L2,800 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,1.2 GHz,0,0,0,0,0,10 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,245.00
180,penryn,embedded,Q3'08,T9400,6 MB L2,1066 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,2,2,2.53 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,290.5
181,penryn,desktop,Q4'07,QX9650,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3 GHz,0,0,0,0,0,130 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
182,penryn,desktop,Q1'08,QX9770,12 MB L2,1600 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3.2 GHz,0,0,0,0,0,136 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
183,penryn,desktop,Q1'08,QX9775,12 MB L2,1600 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3.2 GHz,0,0,0,0,0,150 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
184,penryn,desktop,Q3'08,Q8200,4 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.33 GHz,0,0,0,0,0,95 W,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,179.00
185,penryn,desktop,Q1'09,Q8200S,4 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.33 GHz,0,0,0,0,0,65 W,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,232.00
186,penryn,desktop,Q4'08,Q8300,4 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.5 GHz,0,0,0,0,0,95 W,0,0,0,See Ordering Info,0,0,1,1,1,0,0,0,0,1,0,179.00
187,penryn,desktop,Q2'09,Q8400,4 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.66 GHz,0,0,0,0,0,95 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,179.00
188,penryn,desktop,Q2'09,Q8400S,4 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.66 GHz,0,0,0,0,0,65 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,232.00
189,penryn,desktop,Q1'08,Q9300,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.5 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,200.00
190,penryn,desktop,Q3'08,Q9400,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.66 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,190
191,penryn,desktop,Q1'09,Q9400S,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.66 GHz,0,0,0,0,0,65 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,254.00
192,penryn,desktop,Q1'08,Q9450,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.66 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0
193,penryn,desktop,2010,Q9500,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,95 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
194,penryn,desktop,Q3'09,Q9505,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,234.00
195,penryn,desktop,Q3'09,Q9505S,6 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,65 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0
196,penryn,desktop,Q1'08,Q9550,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,287.00
197,penryn,desktop,Q1'09,Q9550S,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,65 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,340.00
198,penryn,desktop,Q3'08,Q9650,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3 GHz,0,0,0,0,0,95 W,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,339.00
199,penryn,server,Q1'09,X3380,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3.16 GHz,0,0,0,0,0,95 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,562.00
200,penryn,server,Q3'08,X3370,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,3 GHz,0,0,0,0,0,95 W,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,339.00
201,penryn,server,Q1'08,X3360,12 MB L2,1333 MHz FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45 nm,4,4,2.83 GHz,0,0,0,0,0,95 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,287.00
