Producer,Name,Range,Codename,core,clock,Socket,Process (nm),L3 Cache,TDP (W),rel_date,rel_year,Range
Intel,Core i5-7500T,Core,Kaby Lake,4,3,Socket 1151,14,6MB,35,Jan 3rd,2017,
Intel,Core i5-7600,Core,Kaby Lake,4,"3,8",Socket 1151,14,6MB,65,Jan 3rd,2017,
Intel,Core i5-7600K,Core,Kaby Lake,4,4,Socket 1151,14,6MB,91,Jan 3rd,2017,
Intel,Core i5-7600T,Core,Kaby Lake,4,"3,25",Socket 1151,14,6MB,35,Jan 3rd,2017,
Intel,Core i5-7640X,Core,Kaby Lake,4,"4,1",Socket 2066,14,6MB,112,Jun 26th,2017,
Intel,Core i5-8250U,Core,Kaby Lake,6,"2,5",BGA 1356,14,6MB,15,Aug 21st,2017,
Intel,Core i5-8350U,Core,Kaby Lake,6,"2,65",BGA 1356,14,6MB,15,Aug 21st,2017,
Intel,Core i5-8400,Core,Coffee Lake,6,"3,4",Socket 1151,14,9MB,65,Oct 5th,2017,
Intel,Core i5-8600K,Core,Coffee Lake,6,"3,95",Socket 1151,14,9MB,95,Oct 5th,2017,
Intel,Core i7-7700,Core,Kaby Lake,6,"3,9",Socket 1151,14,8MB,65,Jan 3rd,2017,
Intel,Core i7-7700K,Core,Kaby Lake,6,"4,35",Socket 1151,14,8MB,91,Jan 3rd,2017,
Intel,Core i7-7700T,Core,Kaby Lake,6,"3,35",Socket 1151,14,8MB,35,Jan 3rd,2017,
Intel,Core i7-7740X,Core,Kaby Lake,6,"4,45",Socket 2066,14,8MB,112,Jun 26th,2017,
Intel,Core i7-7800X,Core,Skylake,9,"3,75",Socket 2066,14,8.25MB,140,Jun 26th,2017,
Intel,Core i7-7820X,Core,Skylake,12,"4,05",Socket 2066,14,11MB,140,Jun 26th,2017,
Intel,Core i7-8550U,Core,Kaby Lake,6,"2,9",BGA 1356,14,8MB,15,Aug 21st,2017,
Intel,Core i7-8650U,Core,Kaby Lake,6,"3,05",BGA 1356,14,8MB,15,Aug 21st,2017,
Intel,Core i7-8700K,Core,Coffee Lake,9,"4,2",Socket 1151,14,12MB,95,Oct 5th,2017,
Intel,Core i9-7900X,Core,Skylake,15,"3,9",Socket 2066,14,14MB,140,Jun 26th,2017,
Intel,Core i9-7920X,Core,Skylake,18,"3,65",Socket 2066,14,16.5MB,140,Sep 10th,2017,
Intel,Core i9-7940X,Core,Skylake,21,"3,75",Socket 2066,14,19.25MB,165,Sep 1st,2017,
Intel,Core i9-7960X,Core,Skylake,24,"3,6",Socket 2066,14,22MB,165,Sep 1st,2017,
Intel,Core i9-7980XE,Core,Skylake,27,"3,5",Socket 2066,14,24.75MB,165,Sep 1st,2017,
Intel,Pentium G4560,Pentium,Kaby Lake,3,"3,5",Socket 1151,14,3MB,51,Jan 3rd,2017,
Intel,Pentium G4560T,Pentium,Kaby Lake,3,"2,9",Socket 1151,14,3MB,35,Jan 3rd,2017,
Intel,Pentium G4600,Pentium,Kaby Lake,3,"3,6",Socket 1151,14,3MB,51,Jan 3rd,2017,
Intel,Pentium G4600T,Pentium,Kaby Lake,3,3,Socket 1151,14,3MB,35,Jan 3rd,2017,
Intel,Pentium G4620,Pentium,Kaby Lake,3,"3,7",Socket 1151,14,3MB,51,Jan 3rd,2017,
Intel,Pentium Silver J5005,Pentium,Coffee Lake,4,"1,95",BGA 1090,14,N/A,10,Dec 1st,2017,
Intel,Xeon Bronze 3106,Xeon,Skylake,8,"2,55",Socket 3647,14,11MB,85,Jul 11th,2017,
Intel,Xeon E3-1285 v6,Xeon,Kaby Lake,6,"4,3",Socket 1151,14,8MB,79,Aug 1st,2017,
Intel,Xeon Gold 6154,Xeon,Skylake,27,"3,35",Socket 3647,14,24.75MB,200,Jul 11th,2017,
Intel,Xeon Phi 7235,Xeon,Knights Mill,160,"1,35",Socket 3647,14,N/A,250,Dec 1st,2017,
Intel,Xeon Phi 7285,Xeon,Knights Mill,170,"1,35",Socket 3647,14,N/A,250,Dec 1st,2017,
Intel,Xeon Phi 7295,Xeon,Knights Mill,180,"1,55",Socket 3647,14,N/A,320,Dec 1st,2017,
Intel,Xeon Platinum 8180,Xeon,Skylake,42,"3,15",Socket 3647,14,38.5MB,205,Jul 11th,2017,
Intel,Xeon Platinum 8180M,Xeon,Skylake,42,"3,15",Socket 3647,14,38.5MB,205,Jul 11th,2017,
Intel,Xeon Silver 4116,Xeon,Skylake,18,"2,55",Socket 3647,14,16.5MB,85,Jul 11th,2017,
Intel,Xeon W-2195,Xeon,Skylake,27,"3,3",Socket 2066,14,24.75MB,140,Sep 29th,2017,
Intel,Core i3-8000,Core,Coffee Lake,4,"3,6",Socket 1151,14,6MB,65,Sep 1st,2018,
Intel,Core i3-8020,Core,Coffee Lake,4,"3,7",Socket 1151,14,6MB,65,Sep 1st,2018,
Intel,Core i3-8100T,Core,Coffee Lake,4,"3,1",Socket 1151,14,6MB,35,Apr 2nd,2018,
Intel,Core i3-8120,Core,Coffee Lake,4,"3,7",Socket 1151,14,6MB,65,Sep 1st,2018,
Intel,Core i3-8300,Core,Coffee Lake,4,"3,7",Socket 1151,14,8MB,62,Feb 14th,2018,
Intel,Core i3-8300T,Core,Coffee Lake,4,"3,2",Socket 1151,14,8MB,35,Apr 2nd,2018,
Intel,Core i3-9000,Core,Coffee Lake,4,"3,7",Socket 1151,14,6MB,65,Sep 1st,2018,
Intel,Core i3-9100,Core,Coffee Lake,4,"3,7",Socket 1151,14,6MB,65,Sep 1st,2018,
Intel,Core i5-8400T,Core,Coffee Lake,6,"2,5",Socket 1151,14,9MB,35,Apr 2nd,2018,
Intel,Core i5-8420,Core,Coffee Lake,6,"3,5",Socket 1151,14,9MB,65,Sep 1st,2018,
Intel,Core i5-8420T,Core,Coffee Lake,6,"2,6",Socket 1151,14,9MB,35,Sep 1st,2018,
Intel,Core i5-8500,Core,Coffee Lake,6,"3,55",Socket 1151,14,9MB,65,Feb 14th,2018,
Intel,Core i5-8500T,Core,Coffee Lake,6,"2,8",Socket 1151,14,9MB,35,Apr 2nd,2018,
Intel,Core i5-8550,Core,Coffee Lake,6,"3,65",Socket 1151,14,9MB,65,Sep 1st,2018,
Intel,Core i5-8600,Core,Coffee Lake,6,"3,7",Socket 1151,14,9MB,65,Feb 14th,2018,
Intel,Core i5-8600T,Core,Coffee Lake,6,3,Socket 1151,14,9MB,35,Apr 2nd,2018,
Intel,Core i5-8650,Core,Coffee Lake,6,"3,8",Socket 1151,14,9MB,65,Sep 1st,2018,
Intel,Core i5-8650K,Core,Coffee Lake,6,"4,1",Socket 1151,14,9MB,95,Sep 1st,2018,
Intel,Core i5-9400T,Core,Coffee Lake,6,"2,6",Socket 1151,14,9MB,35,Sep 1st,2018,
Intel,Core i7-8670T,Core,Coffee Lake,9,3,Socket 1151,14,12MB,35,Sep 1st,2018,
Intel,Core i7-8700,Core,Coffee Lake,9,"3,9",Socket 1151,14,12MB,65,Jan 1st,2018,
Intel,Core i7-9800X,Core,Skylake,12,"4,1",Socket 2066,14,16.5MB,165,Oct 19th,2018,
Intel,Core i9-9820X,Core,Skylake,15,"3,75",Socket 2066,14,16.5MB,165,Oct 19th,2018,
Intel,Core i9-9900X,Core,Skylake,15,4,Socket 2066,14,19.25MB,165,Oct 19th,2018,
Intel,Core i9-9920X,Core,Skylake,18,4,Socket 2066,14,19.25MB,165,Oct 19th,2018,
Intel,Core i9-9940X,Core,Skylake,21,"3,9",Socket 2066,14,19.25MB,165,Oct 19th,2018,
Intel,Core i9-9960X,Core,Skylake,24,"3,8",Socket 2066,14,22MB,165,Oct 19th,2018,
Intel,Core i9-9980XE,Core,Skylake,27,"3,75",Socket 2066,14,24.75MB,165,Oct 19th,2018,
Intel,Core i9-9990XE,Core,Skylake,21,"4,55",Socket 2066,14,19.25MB,255,Oct 19th,2018,
Intel,Pentium Gold G5500,Pentium,Coffee Lake,3,"3,8",Socket 1151,14,4MB,51,Apr 2nd,2018,
Intel,Xeon E-2124,Xeon,Coffee Lake,4,"3,95",Socket 1151,14,8MB,72,May 31st,2018,
Intel,Xeon Platinum 8253,Xeon,Cascade Lake,24,"2,6",Socket 3647,14,22MB,125,Dec 11th,2018,
Intel,Xeon Platinum 8256,Xeon,Cascade Lake,6,"3,85",Socket 3647,14,16.5MB,105,Dec 11th,2018,
Intel,Xeon Platinum 8260,Xeon,Cascade Lake,36,"3,15",Socket 3647,14,35.75MB,165,Dec 11th,2018,
Intel,Xeon Platinum 8260M,Xeon,Cascade Lake,36,"3,15",Socket 3647,14,35.75MB,165,Dec 11th,2018,
Intel,Xeon Platinum 8268,Xeon,Cascade Lake,36,"3,4",Socket 3647,14,35.75MB,205,Dec 11th,2018,
Intel,Xeon Platinum 8270,Xeon,Cascade Lake,39,"3,35",Socket 3647,14,35.75MB,205,Dec 11th,2018,
Intel,Xeon Platinum 8276,Xeon,Cascade Lake,42,"3,1",Socket 3647,14,38.5MB,165,Dec 11th,2018,
Intel,Xeon Platinum 8280,Xeon,Cascade Lake,42,"3,35",Socket 3647,14,38.5MB,205,Dec 11th,2018,
Intel,Xeon Platinum 8280M,Xeon,Cascade Lake,42,"3,35",Socket 3647,14,38.5MB,205,Dec 11th,2018,
Intel,Xeon W-3175X,Xeon,Skylake,42,"3,7",Socket 3647,14,38.5MB,255,Dec 19th,2018,
Intel,Celeron G4900,Celeron,Coffee Lake,2,"3,1",Socket 1151,14,6MB,51,Apr 3rd,2018,
Intel,Celeron G4920,Celeron,Coffee Lake,2,"3,2",Socket 1151,14,6MB,51,Apr 3rd,2018,
Intel,Core i3-8109U,Core,Kaby Lake,3,"3,3",BGA 1356,14,4MB,28,Apr 5th,2018,
Intel,Core i3-8121U,Core,Coffee Lake,3,"2,2",BGA 1440,10,4MB,28,May 5th,2018,
Intel,Core i3-8130U,Core,Kaby Lake,3,"2,9",BGA 1356,14,4MB,15,Feb 13th,2018,
Intel,Core i3-8145U,Core,Whiskey Lake,3,3,BGA 1440,10,4MB,28,Oct 1st,2018,
Intel,Core i5-8259U,Core,Coffee Lake,6,"3,05",BGA 1356,14,6MB,28,Apr 5th,2018,
Intel,Core i5-8265U,Core,Whiskey Lake,6,"2,85",BGA 1440,14,6MB,28,Oct 1st,2018,
Intel,Core i5-8269U,Core,Kaby Lake,6,"3,4",BGA 1356,14,6MB,28,Apr 5th,2018,
Intel,Core i5-8300H,Core,Coffee Lake,6,"3,1",BGA 1440,14,12MB,45,Apr 2nd,2018,
Intel,Core i5-8305G,Core,Kaby Lake,6,"3,3",BGA 2270,14,6MB,65,Feb 1st,2018,
Intel,Core i5-8400H,Core,Coffee Lake,6,"3,3",BGA 1440,14,12MB,45,Apr 2nd,2018,
Intel,Core i5-9400,Core,Coffee Lake,6,"3,5",Socket 1151,14,9MB,65,Oct 19th,2018,
Intel,Core i5-9500,Core,Coffee Lake,6,"3,65",Socket 1151,14,9MB,65,Oct 19th,2018,
Intel,Core i5-9600,Core,Coffee Lake,6,"3,8",Socket 1151,14,9MB,65,Oct 19th,2018,
Intel,Core i5-9600K,Core,Coffee Lake,6,"4,15",Socket 1151,14,9MB,95,Oct 19th,2018,
Intel,Core i7-8086K,Core,Coffee Lake,9,"4,5",Socket 1151,14,12MB,95,Jun 5th,2018,
Intel,Core i7-8559U,Core,Kaby Lake,6,"3,6",BGA 1356,14,8MB,28,Apr 5th,2018,
Intel,Core i7-8565U,Core,Whiskey Lake,6,"3,2",BGA 1440,14,8MB,28,Oct 1st,2018,
Intel,Core i7-8670,Core,Coffee Lake,9,"3,75",Socket 1151,14,12MB,65,Jan 1st,2018,
Intel,Core i7-8700T,Core,Coffee Lake,9,"3,2",Socket 1151,14,12MB,35,Apr 2nd,2018,
Intel,Core i7-8705G,Core,Kaby Lake,6,"3,6",BGA 2270,14,8MB,65,Feb 1st,2018,
Intel,Core i7-8706G,Core,Kaby Lake,6,"3,6",BGA 2270,14,8MB,65,Feb 1st,2018,
Intel,Core i7-8709G,Core,Kaby Lake,6,"3,6",BGA 2270,14,8MB,65,Feb 1st,2018,
Intel,Core i7-8750H,Core,Coffee Lake,9,"3,15",BGA 1440,14,12MB,45,Apr 2nd,2018,
Intel,Core i7-8809G,Core,Kaby Lake,6,"3,65",BGA 2270,14,8MB,65,Feb 1st,2018,
Intel,Core i7-8850H,Core,Coffee Lake,9,"3,5",BGA 1440,14,12MB,45,Apr 2nd,2018,
Intel,Core i7-9700K,Core,Coffee Lake,8,"4,25",Socket 1151,14,12MB,95,Oct 19th,2018,
Intel,Core i9-8950HK,Core,Coffee Lake,9,"3,8",BGA 1440,14,12MB,95,Apr 2nd,2018,
Intel,Core i9-9900K,Core,Coffee Lake,12,"4,3",Socket 1151,14,16MB,95,Oct 19th,2018,
Intel,Core m3-8114Y,Core,Cannon Lake,3,"1,5",BGA 1440,10,4MB,28,May 5th,2018,
Intel,Pentium Gold G5400,Pentium,Coffee Lake,3,"3,7",Socket 1151,14,4MB,51,Apr 2nd,2018,
Intel,Pentium Gold G5600,Pentium,Coffee Lake,3,"3,9",Socket 1151,14,4MB,51,Apr 2nd,2018,
Intel,Xeon E-2124G,Xeon,Coffee Lake,4,"3,95",Socket 1151,14,8MB,72,May 31st,2018,
Intel,Core i3-1000G1,Core,Ice Lake,3,"2,15",BGA 1440,10,4MB,12,Aug 1st,2019,
Intel,Core i3-1000G4,Core,Ice Lake,3,"2,15",BGA 1440,10,4MB,12,Aug 1st,2019,
Intel,Core i3-1005G1,Core,Ice Lake,3,"2,3",BGA 1440,10,4MB,25,Aug 1st,2019,
Intel,Core i3-10110U,Core,Comet Lake,3,"3,1",BGA 1440,14,4MB,25,Aug 21st,2019,
Intel,Core i3-10110Y,Core,Comet Lake,3,"2,5",BGA 1440,14,4MB,9,Aug 21st,2019,
Intel,Core i3-9100F,Core,Coffee Lake,4,"3,9",Socket 1151,14,6MB,65,Apr 23rd,2019,
Intel,Core i3-9300,Core,Coffee Lake,4,4,Socket 1151,14,6MB,62,Apr 23rd,2019,
Intel,Core i3-9320,Core,Coffee Lake,4,"4,05",Socket 1151,14,6MB,62,Apr 23rd,2019,
Intel,Core i3-9350K,Core,Coffee Lake,4,"4,3",Socket 1151,14,6MB,91,Apr 23rd,2019,
Intel,Core i3-9350KF,Core,Coffee Lake,4,"4,3",Socket 1151,14,6MB,91,Jan 8th,2019,
Intel,Core i5-10210U,Core,Comet Lake,6,"2,9",BGA 1440,14,6MB,25,Aug 21st,2019,
Intel,Core i5-10210Y,Core,Comet Lake,6,"2,5",BGA 1440,14,6MB,9,Aug 21st,2019,
Intel,Core i5-1030G4,Core,Ice Lake,6,"2,1",BGA 1440,10,6MB,12,Aug 1st,2019,
Intel,Core i5-1030G7,Core,Ice Lake,6,"2,15",BGA 1440,10,6MB,12,Aug 1st,2019,
Intel,Core i5-10310Y,Core,Comet Lake,6,"2,6",BGA 1440,14,6MB,9,Aug 21st,2019,
Intel,Core i5-1035G1,Core,Ice Lake,6,"2,3",BGA 1440,10,6MB,25,Aug 1st,2019,
Intel,Core i5-1035G4,Core,Ice Lake,6,"2,4",BGA 1440,10,6MB,25,Aug 1st,2019,
Intel,Core i5-1035G7,Core,Ice Lake,6,"2,45",BGA 1440,10,6MB,25,Aug 1st,2019,
Intel,Core i5-9400F,Core,Coffee Lake,6,"3,5",Socket 1151,14,9MB,65,Jan 8th,2019,
Intel,Core i5-9500F,Core,Coffee Lake,6,"3,7",Socket 1151,14,9MB,65,Apr 23rd,2019,
Intel,Core i5-9600KF,Core,Coffee Lake,6,"4,15",Socket 1151,14,9MB,95,Jan 8th,2019,
Intel,Core i7-10510U,Core,Comet Lake,6,"3,35",BGA 1440,14,8MB,25,Aug 21st,2019,
Intel,Core i7-10510Y,Core,Comet Lake,6,"2,85",BGA 1440,14,8MB,9,Aug 21st,2019,
Intel,Core i7-1060G7,Core,Ice Lake,6,"2,4",BGA 1440,10,8MB,12,Aug 1st,2019,
Intel,Core i7-1065G7,Core,Ice Lake,6,"2,6",BGA 1440,10,8MB,25,Aug 1st,2019,
Intel,Core i7-1068G7,Core,Ice Lake,6,"3,2",BGA 1440,10,8MB,28,Aug 1st,2019,
Intel,Core i7-10710U,Core,Comet Lake,9,"2,9",BGA 1440,14,12MB,25,Aug 21st,2019,
Intel,Core i7-9700,Core,Coffee Lake,8,"3,85",Socket 1151,14,12MB,65,Apr 23rd,2019,
Intel,Core i7-9700F,Core,Coffee Lake,8,"3,85",Socket 1151,14,12MB,65,Apr 23rd,2019,
Intel,Core i7-9700KF,Core,Coffee Lake,8,"4,25",Socket 1151,14,12MB,95,Jan 8th,2019,
Intel,Core i7-9750H,Core,Coffee Lake,9,"3,55",BGA 1440,14,12MB,45,Apr 23rd,2019,
Intel,Core i7-9750HF,Core,Coffee Lake,9,"3,55",BGA 1440,14,12MB,45,Apr 23rd,2019,
Intel,Core i7-9850H,Core,Coffee Lake,9,"3,6",BGA 1440,14,12MB,45,Apr 23rd,2019,
Intel,Core i7-9850HE,Core,Coffee Lake,9,"3,55",BGA 1440,14,9MB,45,Jun,2019,
Intel,Core i7-9850HL,Core,Coffee Lake,9,3,BGA 1440,14,9MB,25,Jun,2019,
Intel,Core i9-10900X,Core,Cascade Lake,15,"4,2",Socket 2066,14,19.25MB,165,Oct 19th,2019,
Intel,Core i9-10920X,Core,Cascade Lake,18,"4,15",Socket 2066,14,19.25MB,165,Oct 19th,2019,
Intel,Core i9-10940X,Core,Cascade Lake,21,"4,05",Socket 2066,14,19.25MB,165,Oct 19th,2019,
Intel,Core i9-10980XE,Core,Cascade Lake,27,"3,9",Socket 2066,14,24.75MB,165,Oct 19th,2019,
Intel,Core i9-9880H,Core,Coffee Lake,12,"3,55",BGA 1440,14,16MB,45,Apr 23rd,2019,
Intel,Core i9-9900,Core,Coffee Lake,12,"4,05",Socket 1151,14,16MB,65,Apr 23rd,2019,
Intel,Core i9-9900KF,Core,Coffee Lake,12,"4,3",Socket 1151,14,16MB,95,Jan 8th,2019,
Intel,Core i9-9900KS,Core,Coffee Lake,12,"4,5",Socket 1151,14,16MB,127,Oct 28th,2019,
Intel,Core i9-9980HK,Core,Coffee Lake,12,"3,7",BGA 1440,14,16MB,45,Apr 23rd,2019,
Intel,Pentium Gold G5620,Pentium,Coffee Lake,3,4,Socket 1151,14,4MB,51,Feb 20th,2019,
Intel,Xeon Platinum 9221,Xeon,Cascade Lake,48,"2,9",BGA 5903,14,71.5MB,250,Apr 2nd,2019,
Intel,Xeon Platinum 9222,Xeon,Cascade Lake,48,3,BGA 5903,14,71.5MB,250,Apr 2nd,2019,
Intel,Xeon Platinum 9242,Xeon,Cascade Lake,72,"3,05",BGA 5903,14,71.5MB,350,Apr 2nd,2019,
Intel,Xeon Platinum 9282,Xeon,Cascade Lake,84,"3,2",BGA 5903,14,77MB,400,Apr 2nd,2019,
Intel,Celeron G5900,Celeron,Comet Lake,2,"3,4",Socket 1200,14,2MB,58,Apr 30th,2020,
Intel,Celeron G5920,Celeron,Comet Lake,2,"3,5",Socket 1200,14,2MB,58,Apr 30th,2020,
Intel,Core i3-10100,Core,Comet Lake,6,"3,95",Socket 1200,14,6MB,65,Apr 30th,2020,
Intel,Core i3-10300,Core,Comet Lake,6,"4,05",Socket 1200,14,8MB,62,Apr 30th,2020,
Intel,Core i3-10320,Core,Comet Lake,6,"4,2",Socket 1200,14,8MB,91,Apr 30th,2020,
Intel,Core i3-10350K,Core,Comet Lake,6,"4,45",Socket 1200,14,8MB,91,Apr 30th,2020,
Intel,Core i3-1110G4,Core,Tiger Lake,3,"2,85",BGA 1598,10,6MB,15,Sep 2nd,2020,
Intel,Core i3-1115G4,Core,Tiger Lake,3,"3,55",BGA 1449,10,6MB,28,Sep 2nd,2020,
Intel,Core i3-1120G4,Core,Tiger Lake,6,"2,3",BGA 1598,10,8MB,15,Sep 2nd,2020,
Intel,Core i3-1125G4,Core,Tiger Lake,6,"2,85",BGA 1449,10,8MB,28,Sep 2nd,2020,
Intel,Core i5-10200H,Core,Comet Lake,6,"3,25",BGA 1440,14,6MB,45,Sep 17th,2020,
Intel,Core i5-10300H,Core,Comet Lake,6,"3,5",BGA 1440,14,6MB,45,Sep 17th,2020,
Intel,Core i5-10400,Core,Comet Lake,9,"3,6",Socket 1200,14,12MB,65,Apr 30th,2020,
Intel,Core i5-10400F,Core,Comet Lake,9,"3,6",Socket 1200,14,12MB,65,Apr 30th,2020,
Intel,Core i5-10400H,Core,Comet Lake,6,"3,6",BGA 1440,14,6MB,45,Apr 2nd,2020,
Intel,Core i5-10500,Core,Comet Lake,9,"3,8",Socket 1200,14,12MB,65,Apr 30th,2020,
Intel,Core i5-10600,Core,Comet Lake,9,"4,05",Socket 1200,14,12MB,65,Apr 30th,2020,
Intel,Core i5-10600K,Core,Comet Lake,9,"4,45",Socket 1200,14,12MB,125,Apr 30th,2020,
Intel,Core i5-10600KF,Core,Comet Lake,9,"4,45",Socket 1200,14,12MB,95,Apr 30th,2020,
Intel,Core i5-1130G7,Core,Tiger Lake,6,"2,55",BGA 1598,10,8MB,15,Sep 2nd,2020,
Intel,Core i5-1135G7,Core,Tiger Lake,6,"3,3",BGA 1449,10,8MB,28,Sep 2nd,2020,
Intel,Core i5-1145G7,Core,Tiger Lake,6,"3,5",BGA 1449,10,8MB,28,Sep 2nd,2020,
Intel,Core i7-10610U,Core,Comet Lake,6,"3,35",BGA 1440,14,8MB,25,Apr 2nd,2020,
Intel,Core i7-10700,Core,Comet Lake,12,"3,85",Socket 1200,14,16MB,65,Apr 30th,2020,
Intel,Core i7-10700F,Core,Comet Lake,12,"3,85",Socket 1200,14,16MB,65,Apr 30th,2020,
Intel,Core i7-10700K,Core,Comet Lake,12,"4,45",Socket 1200,14,16MB,125,Apr 30th,2020,
Intel,Core i7-10700KF,Core,Comet Lake,12,"4,45",Socket 1200,14,16MB,125,Apr 30th,2020,
Intel,Core i7-10750H,Core,Comet Lake,9,"3,8",BGA 1440,14,12MB,45,Apr 2nd,2020,
Intel,Core i7-10810U,Core,Comet Lake,9,3,BGA 1440,14,12MB,25,Apr 2nd,2020,
Intel,Core i7-10850H,Core,Comet Lake,9,"3,9",BGA 1440,14,12MB,45,Apr 2nd,2020,
Intel,Core i7-10870H,Core,Comet Lake,12,"3,6",BGA 1440,14,12MB,45,Sep 17th,2020,
Intel,Core i7-10875H,Core,Comet Lake,12,"3,6",BGA 1440,14,12MB,45,Apr 2nd,2020,
Intel,Core i7-10885H,Core,Comet Lake,12,"3,85",BGA 1440,14,12MB,45,Apr 2nd,2020,
Intel,Core i7-1160G7,Core,Tiger Lake,6,"2,8",BGA 1598,10,12MB,15,Sep 2nd,2020,
Intel,Core i7-1165G7,Core,Tiger Lake,6,"3,75",BGA 1449,10,12MB,28,Sep 2nd,2020,
Intel,Core i7-1185G7,Core,Tiger Lake,6,"3,9",BGA 1449,10,12MB,28,Sep 2nd,2020,
Intel,Core i9-10800F,Core,Comet Lake,15,"3,85",Socket 1200,14,20MB,65,Apr 30th,2020,
Intel,Core i9-10850K,Core,Comet Lake,15,"4,4",Socket 1200,14,20MB,125,Jul 27th,2020,
Intel,Core i9-10900,Core,Comet Lake,15,4,Socket 1200,14,20MB,65,Apr 30th,2020,
Intel,Core i9-10900F,Core,Comet Lake,15,4,Socket 1200,14,20MB,65,Apr 30th,2020,
Intel,Core i9-10900K,Core,Comet Lake,15,"4,5",Socket 1200,14,20MB,125,Apr 30th,2020,
Intel,Core i9-10900KF,Core,Comet Lake,15,"4,5",Socket 1200,14,20MB,125,Apr 30th,2020,
Intel,Core i9-10980HK,Core,Comet Lake,12,"3,85",BGA 1440,14,16MB,45,Apr 2nd,2020,
Intel,Core i9-10990XE,Core,Cascade Lake,33,"4,5",Socket 2066,14,30.25MB,380,,2020,
Intel,Pentium Gold G6400,Pentium,Comet Lake,3,4,Socket 1200,14,4MB,58,Apr 30th,2020,
Intel,Pentium Gold G6500,Pentium,Comet Lake,3,"4,1",Socket 1200,14,4MB,58,Apr 30th,2020,
Intel,Pentium Gold G6600,Pentium,Comet Lake,3,"4,2",Socket 1200,14,4MB,58,Apr 30th,2020,
Intel,Core i3-10105,Core,Comet Lake,6,"4,05",Socket 1200,14,6MB,65,Mar 16th,2021,
Intel,Core i3-10105T,Core,Comet Lake,6,"3,45",Socket 1200,14,6MB,35,Mar 16th,2021,
Intel,Core i3-10305,Core,Comet Lake,6,"4,15",Socket 1200,14,8MB,65,Mar 16th,2021,
Intel,Core i3-10305T,Core,Comet Lake,6,"3,5",Socket 1200,14,8MB,35,Mar 16th,2021,
Intel,Core i3-10325,Core,Comet Lake,6,"4,3",Socket 1200,14,8MB,65,Mar 16th,2021,
Intel,Core i5-11260H,Core,Tiger Lake,9,"3,5",BGA 1499,10,12MB,35,May 11th,2021,
Intel,Core i5-11400,Core,Rocket Lake,9,"3,5",Socket 1200,14,12MB,65,Mar 16th,2021,
Intel,Core i5-11400H,Core,Tiger Lake,9,"3,6",BGA 1499,10,12MB,35,May 11th,2021,
Intel,Core i5-11400T,Core,Rocket Lake,9,"2,5",Socket 1200,14,12MB,35,Mar 16th,2021,
Intel,Core i5-11500,Core,Rocket Lake,9,"3,65",Socket 1200,14,12MB,65,Mar 16th,2021,
Intel,Core i5-11500H,Core,Tiger Lake,9,"3,75",BGA 1499,10,12MB,35,May 11th,2021,
Intel,Core i5-11500T,Core,Rocket Lake,9,"2,7",Socket 1200,14,12MB,35,Mar 16th,2021,
Intel,Core i5-1155G7,Core,Tiger Lake,6,"3,5",BGA 1449,10,8MB,28,May 31st,2021,
Intel,Core i5-11600K,Core,Rocket Lake,9,"4,4",Socket 1200,14,12MB,125,Mar 16th,2021,
Intel,Core i5-11600T,Core,Rocket Lake,9,"2,9",Socket 1200,14,12MB,35,Mar 16th,2021,
Intel,Core i7-11700,Core,Rocket Lake,12,"3,7",Socket 1200,14,16MB,65,Mar 16th,2021,
Intel,Core i7-11700K,Core,Rocket Lake,12,"4,3",Socket 1200,14,16MB,125,Mar 16th,2021,
Intel,Core i7-11700T,Core,Rocket Lake,12,3,Socket 1200,14,16MB,35,Mar 16th,2021,
Intel,Core i7-11800H,Core,Tiger Lake,12,"3,45",BGA 1499,10,24MB,35,May 11th,2021,
Intel,Core i7-11850H,Core,Tiger Lake,12,"3,65",BGA 1499,10,24MB,35,May 11th,2021,
Intel,Core i7-1195G7,Core,Tiger Lake,6,"3,95",BGA 1449,10,12MB,28,May 31st,2021,
Intel,Core i9-11900,Core,Rocket Lake,12,"3,85",Socket 1200,14,16MB,65,Mar 16th,2021,
Intel,Core i9-11900H,Core,Tiger Lake,12,"3,7",BGA 1499,10,24MB,35,May 11th,2021,
Intel,Core i9-11900K,Core,Rocket Lake,12,"4,4",Socket 1200,14,16MB,125,Mar 16th,2021,
Intel,Core i9-11900KB,Core,Tiger Lake,12,"4,3",BGA 1499,10,24MB,65,,2021,
Intel,Core i9-11900T,Core,Rocket Lake,12,"3,2",Socket 1200,14,16MB,35,Mar 16th,2021,
Intel,Core i9-11950H,Core,Tiger Lake,12,"3,8",BGA 1499,10,24MB,35,May 11th,2021,
Intel,Core i9-11980HK,Core,Tiger Lake,12,"3,8",BGA 1499,10,24MB,65,May 11th,2021,
Intel,Pentium Gold G6405,Pentium,Comet Lake,3,"4,1",Socket 1200,14,4MB,65,Mar 16th,2021,
Intel,Pentium Gold G6405T,Pentium,Comet Lake,3,"3,5",Socket 1200,14,4MB,35,Mar 16th,2021,
Intel,Pentium Gold G6505,Pentium,Comet Lake,3,"4,2",Socket 1200,14,4MB,65,Mar 16th,2021,
Intel,Pentium Gold G6505T,Pentium,Comet Lake,3,"3,6",Socket 1200,14,4MB,35,Mar 16th,2021,
