,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
6309,[0.06354562],sandy bridge,DT
6310,[0.08672636],sandy bridge,DT
6311,[0.07084446],sandy bridge,DT
6312,[0.0821406],sandy bridge,DT
6313,[0.07054265],sandy bridge,DT
6314,[0.08432074],sandy bridge,DT
6315,[0.06345936],sandy bridge,DT
6316,[0.07436211],sandy bridge,DT
6317,[0.06366001],sandy bridge,DT
6318,[0.0934873],sandy bridge,DT
6319,[0.08193005],sandy bridge,DT
6320,[0.05216723],sandy bridge,DT
6321,[0.06983567],sandy bridge,DT
6322,[0.06388166],sandy bridge,DT
6323,[0.05913366],sandy bridge,DT
6324,[0.05816322],sandy bridge,DT
6325,[0.06443784],sandy bridge,DT
6326,[0.04931233],sandy bridge,DT
6327,[0.05721304],sandy bridge,DT
6328,[0.05032787],sandy bridge,DT
6329,[0.05612632],sandy bridge,DT
6330,[0.05289106],sandy bridge,DT
6331,[0.04743252],sandy bridge,DT
6332,[0.0608904],sandy bridge,DT
6333,[0.05464063],sandy bridge,DT
6334,[0.06254359],sandy bridge,DT
6335,[0.0632476],sandy bridge,DT
6336,[0.0482158],sandy bridge,DT
6337,[0.05252678],sandy bridge,DT
6338,[0.04972846],sandy bridge,DT
6339,[0.05201429],sandy bridge,DT
6340,[0.05755316],sandy bridge,DT
6341,[0.07105008],sandy bridge,DT
6342,[0.06659881],sandy bridge,DT
6343,[0.05034756],sandy bridge,DT
6344,[0.05983304],sandy bridge,DT
6345,[0.06569776],sandy bridge,DT
6346,[0.06644271],sandy bridge,DT
6347,[0.05168697],sandy bridge,DT
6348,[0.05688316],sandy bridge,DT
6349,[0.05520023],sandy bridge,DT
6350,[0.06423697],sandy bridge,DT
6351,[0.07010648],sandy bridge,DT
6352,[0.04948566],sandy bridge,DT
6353,[0.05927706],sandy bridge,DT
6354,[0.05707973],sandy bridge,DT
6355,[0.05352335],sandy bridge,DT
6356,[0.06495075],sandy bridge,DT
6357,[0.05666354],sandy bridge,DT
6358,[0.06301924],sandy bridge,DT
6359,[0.06592614],sandy bridge,DT
6360,[0.05248469],sandy bridge,DT
6361,[0.06982835],sandy bridge,DT
6362,[0.06365251],sandy bridge,DT
6363,[0.07234501],sandy bridge,DT
6364,[0.09398902],sandy bridge,DT
6365,[0.07522888],sandy bridge,DT
6366,[0.0811975],sandy bridge,DT
6367,[0.07730792],sandy bridge,DT
6368,[0.07288758],sandy bridge,DT
6369,[0.06754602],sandy bridge,DT
6370,[0.07204292],sandy bridge,DT
6371,[0.07606901],sandy bridge,DT
6372,[0.06854719],sandy bridge,DT
6373,[0.07397648],sandy bridge,DT
6374,[0.07003647],sandy bridge,DT
6375,[0.07019818],sandy bridge,DT
6376,[0.06711324],sandy bridge,DT
6377,[0.0658663],sandy bridge,DT
6378,[0.07000752],sandy bridge,DT
6379,[0.06319535],sandy bridge,DT
6380,[0.0915605],sandy bridge,DT
6381,[0.08136325],sandy bridge,DT
6382,[0.08957023],sandy bridge,DT
6383,[0.10372569],sandy bridge,DT
6384,[0.0962888],sandy bridge,DT
6385,[0.06992083],sandy bridge,DT
6386,[0.10330099],sandy bridge,DT
6387,[0.08844459],sandy bridge,DT
6388,[0.07648107],sandy bridge,DT
6389,[0.08286534],sandy bridge,DT
6390,[0.0809653],sandy bridge,DT
6391,[0.08806245],sandy bridge,DT
6392,[0.07921308],sandy bridge,DT
6393,[0.08181249],sandy bridge,DT
6394,[0.08885003],sandy bridge,DT
6395,[0.08067096],sandy bridge,DT
6396,[0.08278297],sandy bridge,DT
6397,[0.0977756],sandy bridge,DT
6398,[0.08521187],sandy bridge,DT
6399,[0.07996635],sandy bridge,DT
6400,[0.21864497],sandy bridge,DT
6401,[0.22270861],sandy bridge,DT
6402,[0.19197464],sandy bridge,DT
6403,[0.22533752],sandy bridge,DT
6404,[0.22859943],sandy bridge,DT
6405,[0.19560831],sandy bridge,DT
6406,[0.19649097],sandy bridge,DT
6407,[0.2112745],sandy bridge,DT
6408,[0.20605812],sandy bridge,DT
6409,[0.19708851],sandy bridge,DT
6410,[0.20238926],sandy bridge,DT
6411,[0.18168477],sandy bridge,DT
6412,[0.19260983],sandy bridge,DT
6413,[0.18461504],sandy bridge,DT
6414,[0.20076851],sandy bridge,DT
6415,[0.20239728],sandy bridge,DT
6416,[0.1836912],sandy bridge,DT
6417,[0.22035953],sandy bridge,DT
6418,[0.20509905],sandy bridge,DT
6419,[0.17618018],sandy bridge,DT
6420,[0.2370221],sandy bridge,DT
6421,[0.22081223],sandy bridge,DT
6422,[0.23898942],sandy bridge,DT
6423,[0.24832219],sandy bridge,DT
6424,[0.29036543],sandy bridge,DT
6425,[0.27094557],sandy bridge,DT
6426,[0.23495161],sandy bridge,DT
6427,[0.34223116],sandy bridge,DT
6428,[0.2907517],sandy bridge,DT
6429,[0.27618271],sandy bridge,DT
6430,[0.27414746],sandy bridge,DT
6431,[0.28645966],sandy bridge,DT
6432,[0.2615582],sandy bridge,DT
6433,[0.27814283],sandy bridge,DT
6434,[0.27099295],sandy bridge,DT
6435,[0.30413942],sandy bridge,DT
6436,[0.27525308],sandy bridge,DT
6437,[0.25748774],sandy bridge,DT
6438,[0.2862103],sandy bridge,DT
6439,[0.27528053],sandy bridge,DT
6440,[0.23750783],sandy bridge,DT
6441,[0.26809911],sandy bridge,DT
6442,[0.24526061],sandy bridge,DT
6443,[0.26073232],sandy bridge,DT
6444,[0.29294759],sandy bridge,DT
6445,[0.24455219],sandy bridge,DT
6446,[0.23305952],sandy bridge,DT
6447,[0.24613978],sandy bridge,DT
6448,[0.24831305],sandy bridge,DT
6449,[0.22679983],sandy bridge,DT
6450,[0.24424074],sandy bridge,DT
6451,[0.27544972],sandy bridge,DT
6452,[0.24439712],sandy bridge,DT
6453,[0.30853689],sandy bridge,DT
6454,[0.26545373],sandy bridge,DT
6455,[0.26622336],sandy bridge,DT
6456,[0.26112266],sandy bridge,DT
6457,[0.21338212],sandy bridge,DT
6458,[0.27696106],sandy bridge,DT
6459,[0.25957886],sandy bridge,DT
6460,[0.27339523],sandy bridge,DT
6461,[0.20795148],sandy bridge,DT
6462,[0.24594055],sandy bridge,DT
6463,[0.2474844],sandy bridge,DT
6464,[0.24951234],sandy bridge,DT
6465,[0.24507718],sandy bridge,DT
6466,[0.24666243],sandy bridge,DT
6467,[0.26952222],sandy bridge,DT
6468,[0.28019265],sandy bridge,DT
6469,[0.3039805],sandy bridge,DT
6470,[0.25802512],sandy bridge,DT
6471,[0.26514737],sandy bridge,DT
6472,[0.24933681],sandy bridge,DT
6473,[0.29932864],sandy bridge,DT
6474,[0.23819208],sandy bridge,DT
6475,[0.23478078],sandy bridge,DT
6476,[0.27678697],sandy bridge,DT
6477,[0.26788906],sandy bridge,DT
6478,[0.26975522],sandy bridge,DT
6479,[0.26243434],sandy bridge,DT
6480,[0.17787692],westmere,RF
6481,[0.20666914],westmere,RF
6482,[0.19499035],westmere,RF
6483,[0.19684186],westmere,RF
6484,[0.18642742],westmere,RF
6485,[0.19031671],westmere,RF
6486,[0.20403948],westmere,RF
6487,[0.20137884],westmere,RF
6488,[0.20563074],westmere,RF
6489,[0.19940142],westmere,RF
6490,[0.19416486],westmere,RF
6491,[0.2037453],westmere,RF
6492,[0.19927317],westmere,RF
6493,[0.18956016],westmere,RF
6494,[0.20095946],westmere,RF
6495,[0.20085854],westmere,RF
6496,[0.21575933],westmere,RF
6497,[0.19594954],westmere,RF
6498,[0.19934659],westmere,RF
6499,[0.19415466],westmere,RF
6500,[0.01586982],westmere,RF
6501,[0.02045815],westmere,RF
6502,[0.017218],westmere,RF
6503,[0.01513316],westmere,RF
6504,[0.01550137],westmere,RF
6505,[0.02040184],westmere,RF
6506,[0.01727184],westmere,RF
6507,[0.0212889],westmere,RF
6508,[0.02092857],westmere,RF
6509,[0.01670447],westmere,RF
6510,[0.02054397],westmere,RF
6511,[0.01984629],westmere,RF
6512,[0.02253035],westmere,RF
6513,[0.01744566],westmere,RF
6514,[0.01883182],westmere,RF
6515,[0.01625631],westmere,RF
6516,[0.02045337],westmere,RF
6517,[0.02142719],westmere,RF
6518,[0.01678736],westmere,RF
6519,[0.01612742],westmere,RF
6520,[0.02613272],westmere,RF
6521,[0.02528327],westmere,RF
6522,[0.02655147],westmere,RF
6523,[0.02902054],westmere,RF
6524,[0.02879016],westmere,RF
6525,[0.02623411],westmere,RF
6526,[0.03351814],westmere,RF
6527,[0.02833928],westmere,RF
6528,[0.03226128],westmere,RF
6529,[0.03294299],westmere,RF
6530,[0.03093873],westmere,RF
6531,[0.02773546],westmere,RF
6532,[0.02569378],westmere,RF
6533,[0.03115835],westmere,RF
6534,[0.02943827],westmere,RF
6535,[0.02829998],westmere,RF
6536,[0.02977072],westmere,RF
6537,[0.02881496],westmere,RF
6538,[0.03182856],westmere,RF
6539,[0.03010726],westmere,RF
6540,[0.06561355],westmere,RF
6541,[0.06397885],westmere,RF
6542,[0.06921051],westmere,RF
6543,[0.0561027],westmere,RF
6544,[0.05737552],westmere,RF
6545,[0.05613237],westmere,RF
6546,[0.0525832],westmere,RF
6547,[0.05166244],westmere,RF
6548,[0.05353284],westmere,RF
6549,[0.06480337],westmere,RF
6550,[0.05287546],westmere,RF
6551,[0.05092151],westmere,RF
6552,[0.0478625],westmere,RF
6553,[0.05768237],westmere,RF
6554,[0.05168217],westmere,RF
6555,[0.0540089],westmere,RF
6556,[0.05364036],westmere,RF
6557,[0.04893007],westmere,RF
6558,[0.05418823],westmere,RF
6559,[0.0666022],westmere,RF
6560,[0.02400424],westmere,RF
6561,[0.02161077],westmere,RF
6562,[0.02216925],westmere,RF
6563,[0.03476406],westmere,RF
6564,[0.02049475],westmere,RF
6565,[0.0328863],westmere,RF
6566,[0.02204039],westmere,RF
6567,[0.02491539],westmere,RF
6568,[0.02461035],westmere,RF
6569,[0.02687305],westmere,RF
6570,[0.02925723],westmere,RF
6571,[0.02278423],westmere,RF
6572,[0.0231423],westmere,RF
6573,[0.02068906],westmere,RF
6574,[0.02826411],westmere,RF
6575,[0.03633393],westmere,RF
6576,[0.02320082],westmere,RF
6577,[0.02004074],westmere,RF
6578,[0.02371536],westmere,RF
6579,[0.01953446],westmere,RF
6580,[0.01888517],westmere,RF
6581,[0.01757937],westmere,RF
6582,[0.02041545],westmere,RF
6583,[0.02043308],westmere,RF
6584,[0.02228271],westmere,RF
6585,[0.01544015],westmere,RF
6586,[0.02151209],westmere,RF
6587,[0.01932589],westmere,RF
6588,[0.02432061],westmere,RF
6589,[0.02145043],westmere,RF
6590,[0.0184845],westmere,RF
6591,[0.01918692],westmere,RF
6592,[0.01920843],westmere,RF
6593,[0.01926596],westmere,RF
6594,[0.01773187],westmere,RF
6595,[0.02046921],westmere,RF
6596,[0.01989711],westmere,RF
6597,[0.02198608],westmere,RF
6598,[0.02370327],westmere,RF
6599,[0.01879582],westmere,RF
6600,[0.05657346],westmere,RF
6601,[0.06268692],westmere,RF
6602,[0.06171895],westmere,RF
6603,[0.05701238],westmere,RF
6604,[0.06335634],westmere,RF
6605,[0.06483387],westmere,RF
6606,[0.04905963],westmere,RF
6607,[0.0554184],westmere,RF
6608,[0.05659591],westmere,RF
6609,[0.0631903],westmere,RF
6610,[0.05466572],westmere,RF
6611,[0.06272402],westmere,RF
6612,[0.05340937],westmere,RF
6613,[0.05953669],westmere,RF
6614,[0.05467759],westmere,RF
6615,[0.06019638],westmere,RF
6616,[0.056952],westmere,RF
6617,[0.06155224],westmere,RF
6618,[0.05523503],westmere,RF
6619,[0.05821589],westmere,RF
6620,[0.13120542],westmere,RF
6621,[0.15442858],westmere,RF
6622,[0.14519659],westmere,RF
6623,[0.14564471],westmere,RF
6624,[0.16824771],westmere,RF
6625,[0.14935513],westmere,RF
6626,[0.13372909],westmere,RF
6627,[0.15730724],westmere,RF
6628,[0.15865191],westmere,RF
6629,[0.14850728],westmere,RF
6630,[0.14995618],westmere,RF
6631,[0.15815968],westmere,RF
6632,[0.15077143],westmere,RF
6633,[0.15299022],westmere,RF
6634,[0.13244556],westmere,RF
6635,[0.14674919],westmere,RF
6636,[0.14431146],westmere,RF
6637,[0.14812909],westmere,RF
6638,[0.16249223],westmere,RF
6639,[0.14418592],westmere,RF
6640,[0.08239294],westmere,RF
6641,[0.08253009],westmere,RF
6642,[0.06906606],westmere,RF
6643,[0.08269879],westmere,RF
6644,[0.07458866],westmere,RF
6645,[0.07944469],westmere,RF
6646,[0.0698345],westmere,RF
6647,[0.07250531],westmere,RF
6648,[0.0771987],westmere,RF
6649,[0.07531241],westmere,RF
6650,[0.08870215],westmere,RF
6651,[0.07158206],westmere,RF
6652,[0.07913011],westmere,RF
6653,[0.08633256],westmere,RF
6654,[0.07905879],westmere,RF
6655,[0.07472369],westmere,RF
6656,[0.07787514],westmere,RF
6657,[0.08396211],westmere,RF
6658,[0.0745956],westmere,RF
6659,[0.07558415],westmere,RF
6660,[0.07841656],westmere,RF
6661,[0.08061892],westmere,RF
6662,[0.07099902],westmere,RF
6663,[0.07759597],westmere,RF
6664,[0.06380231],westmere,RF
6665,[0.06853044],westmere,RF
6666,[0.07363069],westmere,RF
6667,[0.06387297],westmere,RF
6668,[0.08255409],westmere,RF
6669,[0.07059909],westmere,RF
6670,[0.07570557],westmere,RF
6671,[0.071802],westmere,RF
6672,[0.07012362],westmere,RF
6673,[0.07077871],westmere,RF
6674,[0.07092248],westmere,RF
6675,[0.06825691],westmere,RF
6676,[0.068761],westmere,RF
6677,[0.06862125],westmere,RF
6678,[0.07785639],westmere,RF
6679,[0.07034068],westmere,RF
6680,[0.10777167],westmere,RF
6681,[0.10596386],westmere,RF
6682,[0.09955953],westmere,RF
6683,[0.11261764],westmere,RF
6684,[0.12888554],westmere,RF
6685,[0.12182187],westmere,RF
6686,[0.11040851],westmere,RF
6687,[0.10300072],westmere,RF
6688,[0.1006853],westmere,RF
6689,[0.10731658],westmere,RF
6690,[0.10530241],westmere,RF
6691,[0.11381834],westmere,RF
6692,[0.09515105],westmere,RF
6693,[0.11351132],westmere,RF
6694,[0.12929164],westmere,RF
6695,[0.10649774],westmere,RF
6696,[0.11434471],westmere,RF
6697,[0.11580073],westmere,RF
6698,[0.11657796],westmere,RF
6699,[0.11719117],westmere,RF
6700,[0.0330552],westmere,RF
6701,[0.03776958],westmere,RF
6702,[0.0401621],westmere,RF
6703,[0.03736531],westmere,RF
6704,[0.03746343],westmere,RF
6705,[0.03981873],westmere,RF
6706,[0.03901592],westmere,RF
6707,[0.03758322],westmere,RF
6708,[0.0398139],westmere,RF
6709,[0.04042526],westmere,RF
6710,[0.03928694],westmere,RF
6711,[0.04161388],westmere,RF
6712,[0.03641724],westmere,RF
6713,[0.03631235],westmere,RF
6714,[0.03605751],westmere,RF
6715,[0.03390734],westmere,RF
6716,[0.03704258],westmere,RF
6717,[0.0392028],westmere,RF
6718,[0.0421563],westmere,RF
6719,[0.03672425],westmere,RF
6720,[0.13984549],westmere,RF
6721,[0.14097886],westmere,RF
6722,[0.14935252],westmere,RF
6723,[0.14388426],westmere,RF
6724,[0.14144869],westmere,RF
6725,[0.1517455],westmere,RF
6726,[0.14322124],westmere,RF
6727,[0.14390129],westmere,RF
6728,[0.15774621],westmere,RF
6729,[0.15335115],westmere,RF
6730,[0.13957477],westmere,RF
6731,[0.14481129],westmere,RF
6732,[0.1422155],westmere,RF
6733,[0.13994542],westmere,RF
6734,[0.14529571],westmere,RF
6735,[0.15201499],westmere,RF
6736,[0.15096514],westmere,RF
6737,[0.15099648],westmere,RF
6738,[0.13046811],westmere,RF
6739,[0.14099559],westmere,RF
6740,[0.08395842],westmere,RF
6741,[0.08241499],westmere,RF
6742,[0.08700966],westmere,RF
6743,[0.07880399],westmere,RF
6744,[0.09213116],westmere,RF
6745,[0.07978244],westmere,RF
6746,[0.09023054],westmere,RF
6747,[0.08931992],westmere,RF
6748,[0.09620308],westmere,RF
6749,[0.08638776],westmere,RF
6750,[0.08350728],westmere,RF
6751,[0.08195682],westmere,RF
6752,[0.09192824],westmere,RF
6753,[0.08160628],westmere,RF
6754,[0.08025448],westmere,RF
6755,[0.0853097],westmere,RF
6756,[0.08023153],westmere,RF
6757,[0.08619146],westmere,RF
6758,[0.07966365],westmere,RF
6759,[0.08878223],westmere,RF
6760,[0.02585702],westmere,RF
6761,[0.0206974],westmere,RF
6762,[0.01946273],westmere,RF
6763,[0.01891025],westmere,RF
6764,[0.01799924],westmere,RF
6765,[0.01745346],westmere,RF
6766,[0.01762254],westmere,RF
6767,[0.0223759],westmere,RF
6768,[0.01738156],westmere,RF
6769,[0.01821113],westmere,RF
6770,[0.01647361],westmere,RF
6771,[0.02020754],westmere,RF
6772,[0.02153031],westmere,RF
6773,[0.03093542],westmere,RF
6774,[0.01461227],westmere,RF
6775,[0.02284169],westmere,RF
6776,[0.01693835],westmere,RF
6777,[0.01728961],westmere,RF
6778,[0.01764311],westmere,RF
6779,[0.02122166],westmere,RF
6780,[0.03362158],westmere,RF
6781,[0.03424492],westmere,RF
6782,[0.03598407],westmere,RF
6783,[0.03452112],westmere,RF
6784,[0.03825849],westmere,RF
6785,[0.0382713],westmere,RF
6786,[0.03072826],westmere,RF
6787,[0.03400942],westmere,RF
6788,[0.03358359],westmere,RF
6789,[0.03062522],westmere,RF
6790,[0.03375471],westmere,RF
6791,[0.03311027],westmere,RF
6792,[0.03411928],westmere,RF
6793,[0.03560905],westmere,RF
6794,[0.02953591],westmere,RF
6795,[0.04370487],westmere,RF
6796,[0.03083809],westmere,RF
6797,[0.0344047],westmere,RF
6798,[0.03406492],westmere,RF
6799,[0.03073835],westmere,RF
6800,[0.03815182],westmere,RF
6801,[0.04335087],westmere,RF
6802,[0.04483391],westmere,RF
6803,[0.03414812],westmere,RF
6804,[0.03248806],westmere,RF
6805,[0.03413318],westmere,RF
6806,[0.04336737],westmere,RF
6807,[0.03769679],westmere,RF
6808,[0.03566927],westmere,RF
6809,[0.03515168],westmere,RF
6810,[0.03418776],westmere,RF
6811,[0.0498612],westmere,RF
6812,[0.03276638],westmere,RF
6813,[0.0358571],westmere,RF
6814,[0.0350255],westmere,RF
6815,[0.03507742],westmere,RF
6816,[0.03129278],westmere,RF
6817,[0.03247896],westmere,RF
6818,[0.03322354],westmere,RF
6819,[0.04887578],westmere,RF
6820,[0.05053749],westmere,RF
6821,[0.05120786],westmere,RF
6822,[0.05464455],westmere,RF
6823,[0.05534411],westmere,RF
6824,[0.0516496],westmere,RF
6825,[0.05609516],westmere,RF
6826,[0.05786006],westmere,RF
6827,[0.05065362],westmere,RF
6828,[0.04695203],westmere,RF
6829,[0.05624136],westmere,RF
6830,[0.05299887],westmere,RF
6831,[0.0517178],westmere,RF
6832,[0.05574299],westmere,RF
6833,[0.05282868],westmere,RF
6834,[0.05588344],westmere,RF
6835,[0.05436082],westmere,RF
6836,[0.05679927],westmere,RF
6837,[0.05198195],westmere,RF
6838,[0.05024978],westmere,RF
6839,[0.05808339],westmere,RF
6840,[0.05480746],westmere,RF
6841,[0.05166996],westmere,RF
6842,[0.0535501],westmere,RF
6843,[0.05515931],westmere,RF
6844,[0.06006276],westmere,RF
6845,[0.04631681],westmere,RF
6846,[0.05409021],westmere,RF
6847,[0.05659599],westmere,RF
6848,[0.05510825],westmere,RF
6849,[0.0477377],westmere,RF
6850,[0.05974903],westmere,RF
6851,[0.05375238],westmere,RF
6852,[0.04775629],westmere,RF
6853,[0.0506635],westmere,RF
6854,[0.05724351],westmere,RF
6855,[0.04928344],westmere,RF
6856,[0.05080573],westmere,RF
6857,[0.05372097],westmere,RF
6858,[0.05737771],westmere,RF
6859,[0.05144298],westmere,RF
6860,[0.02433134],westmere,RF
6861,[0.02337412],westmere,RF
6862,[0.02240321],westmere,RF
6863,[0.02094202],westmere,RF
6864,[0.02548904],westmere,RF
6865,[0.02598032],westmere,RF
6866,[0.02393597],westmere,RF
6867,[0.02534247],westmere,RF
6868,[0.02480653],westmere,RF
6869,[0.02496164],westmere,RF
6870,[0.02504791],westmere,RF
6871,[0.02565501],westmere,RF
6872,[0.02907791],westmere,RF
6873,[0.02697272],westmere,RF
6874,[0.02444962],westmere,RF
6875,[0.02493652],westmere,RF
6876,[0.02627662],westmere,RF
6877,[0.02255795],westmere,RF
6878,[0.02216187],westmere,RF
6879,[0.02094965],westmere,RF
6880,[0.01700448],westmere,RF
6881,[0.01996413],westmere,RF
6882,[0.01832864],westmere,RF
6883,[0.02103643],westmere,RF
6884,[0.01956128],westmere,RF
6885,[0.02395337],westmere,RF
6886,[0.0196731],westmere,RF
6887,[0.016915],westmere,RF
6888,[0.02005054],westmere,RF
6889,[0.02168677],westmere,RF
6890,[0.02156255],westmere,RF
6891,[0.0211997],westmere,RF
6892,[0.02243902],westmere,RF
6893,[0.02450611],westmere,RF
6894,[0.01922234],westmere,RF
6895,[0.0222976],westmere,RF
6896,[0.02183926],westmere,RF
6897,[0.0222941],westmere,RF
6898,[0.01990153],westmere,RF
6899,[0.02501665],westmere,RF
6900,[0.05460981],westmere,RF
6901,[0.05108323],westmere,RF
6902,[0.04938952],westmere,RF
6903,[0.04542512],westmere,RF
6904,[0.06077799],westmere,RF
6905,[0.04376831],westmere,RF
6906,[0.05285386],westmere,RF
6907,[0.04676197],westmere,RF
6908,[0.04640585],westmere,RF
6909,[0.06060254],westmere,RF
6910,[0.05487847],westmere,RF
6911,[0.05148053],westmere,RF
6912,[0.04655145],westmere,RF
6913,[0.05298547],westmere,RF
6914,[0.03944297],westmere,RF
6915,[0.06233273],westmere,RF
6916,[0.04364174],westmere,RF
6917,[0.05798602],westmere,RF
6918,[0.05141791],westmere,RF
6919,[0.045737],westmere,RF
6920,[0.10699844],westmere,RF
6921,[0.11279937],westmere,RF
6922,[0.09787265],westmere,RF
6923,[0.10086296],westmere,RF
6924,[0.09814041],westmere,RF
6925,[0.09195558],westmere,RF
6926,[0.08928186],westmere,RF
6927,[0.10073225],westmere,RF
6928,[0.10954317],westmere,RF
6929,[0.10213904],westmere,RF
6930,[0.0935164],westmere,RF
6931,[0.10549659],westmere,RF
6932,[0.10154365],westmere,RF
6933,[0.10429051],westmere,RF
6934,[0.0937227],westmere,RF
6935,[0.0802778],westmere,RF
6936,[0.10087693],westmere,RF
6937,[0.10964496],westmere,RF
6938,[0.09105696],westmere,RF
6939,[0.09431273],westmere,RF
6940,[0.33864078],westmere,RF
6941,[0.30460441],westmere,RF
6942,[0.35320347],westmere,RF
6943,[0.31275068],westmere,RF
6944,[0.29637464],westmere,RF
6945,[0.32653248],westmere,RF
6946,[0.33343102],westmere,RF
6947,[0.32482047],westmere,RF
6948,[0.31691682],westmere,RF
6949,[0.30771401],westmere,RF
6950,[0.3435596],westmere,RF
6951,[0.33082991],westmere,RF
6952,[0.34503083],westmere,RF
6953,[0.31236084],westmere,RF
6954,[0.32861775],westmere,RF
6955,[0.31576283],westmere,RF
6956,[0.3117485],westmere,RF
6957,[0.34423921],westmere,RF
6958,[0.34069919],westmere,RF
6959,[0.34766212],westmere,RF
6960,[0.32313522],westmere,RF
6961,[0.33841833],westmere,RF
6962,[0.32049192],westmere,RF
6963,[0.30479343],westmere,RF
6964,[0.30444541],westmere,RF
6965,[0.32913834],westmere,RF
6966,[0.33029042],westmere,RF
6967,[0.30884755],westmere,RF
6968,[0.33222129],westmere,RF
6969,[0.30806688],westmere,RF
6970,[0.31777002],westmere,RF
6971,[0.34106538],westmere,RF
6972,[0.33113965],westmere,RF
6973,[0.33139786],westmere,RF
6974,[0.3384696],westmere,RF
6975,[0.31477539],westmere,RF
6976,[0.32471446],westmere,RF
6977,[0.32674064],westmere,RF
6978,[0.33909795],westmere,RF
6979,[0.30088564],westmere,RF
6980,[0.30517244],westmere,RF
6981,[0.33493824],westmere,RF
6982,[0.34509445],westmere,RF
6983,[0.32856929],westmere,RF
6984,[0.32025537],westmere,RF
6985,[0.30974186],westmere,RF
6986,[0.29932296],westmere,RF
6987,[0.30193514],westmere,RF
6988,[0.32766087],westmere,RF
6989,[0.31179726],westmere,RF
6990,[0.32929506],westmere,RF
6991,[0.30874568],westmere,RF
6992,[0.33386548],westmere,RF
6993,[0.29350505],westmere,RF
6994,[0.29674894],westmere,RF
